Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1684591629.74021,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591790.874416,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591790.894664,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591790.920387,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591790.940634,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591790.966659,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591790.987065,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591791.01259,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684591791.032827,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596879.948974,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596879.969184,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596879.995021,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596880.050934,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596880.071803,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596880.097237,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684596880.11751,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.716859,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.737063,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.762891,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.783319,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.809402,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.829651,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597018.895558,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.178572,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.198933,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.224673,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.273826,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.29381,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.319675,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597111.339955,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.197472,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.217796,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.267644,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.287865,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.314022,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.334036,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.359925,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597214.380182,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597345.146226,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597345.166377,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597345.192282,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597345.212504,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597501.94816,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597501.968368,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597501.994144,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597502.014212,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597502.040452,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597502.060725,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597502.086377,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597502.106628,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.377998,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.398011,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.423813,d2:6b:aa:b5:fb:ed,1,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.423818,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.444047,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.490584,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.516042,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597638.536308,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597723.826137,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597723.846462,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597723.872563,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597723.892828,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597723.918459,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597723.938792,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597842.867308,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597842.887533,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597842.915167,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597842.935517,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597842.967622,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597843.005747,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597843.025973,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.444778,d2:6b:aa:b5:fb:ed,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.468377,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.488622,d2:6b:aa:b5:fb:ed,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.514611,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.534975,d2:6b:aa:b5:fb:ed,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.560696,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
1684597987.580779,d2:6b:aa:b5:fb:ed,11,13,2d001bff00000000000000000000000000000000000000000000,0000080000000040000020,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000fdfffdff391cc7711c07,135,iPhone12Pro_C
